frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,confianza_matricula,texto_matricula
1158,car,0.75,55,1148,312,1213,361,,,,,,
1158,person,0.89,59,183,250,299,486,,,,,,
1158,person,0.87,62,77,265,170,481,,,,,,
1158,car,0.7,51,1303,319,1343,349,,,,,,
1158,car,0.67,64,1249,315,1288,346,,,,,,
1158,car,0.66,54,1424,324,1512,382,,,,,,
1158,car,0.61,57,1340,324,1395,355,,,,,,
1159,car,0.76,55,1147,312,1213,361,,,,,,
1159,person,0.87,59,187,250,302,485,,,,,,
1159,person,0.85,62,81,264,172,481,,,,,,
1159,car,0.7,51,1303,319,1343,349,,,,,,
1159,car,0.67,64,1249,315,1289,346,,,,,,
1159,car,0.68,54,1424,324,1512,382,,,,,,
1159,car,0.61,57,1340,324,1395,355,,,,,,
1160,car,0.75,55,1146,313,1213,362,,,,,,
1160,person,0.81,59,190,250,309,486,,,,,,
1160,person,0.85,62,86,264,174,481,,,,,,
1160,car,0.71,51,1303,320,1343,349,,,,,,
1160,car,0.66,64,1250,315,1289,346,,,,,,
1160,car,0.67,54,1424,323,1512,382,,,,,,
1160,car,0.61,57,1340,324,1395,355,,,,,,
1161,car,0.73,55,1145,313,1213,362,,,,,,
1161,person,0.84,59,195,250,312,483,,,,,,
1161,person,0.85,62,92,265,176,479,,,,,,
1161,car,0.71,51,1303,320,1343,349,,,,,,
1161,car,0.62,64,1251,316,1288,346,,,,,,
1161,car,0.67,54,1424,323,1511,383,,,,,,
1161,car,0.62,57,1340,324,1395,355,,,,,,
1162,car,0.71,55,1144,313,1214,364,,,,,,
1162,person,0.87,59,203,249,315,483,,,,,,
1162,person,0.8,62,95,272,179,477,,,,,,
1162,car,0.71,51,1303,320,1343,349,,,,,,
1162,car,0.61,64,1251,316,1288,346,,,,,,
1162,car,0.67,54,1424,324,1511,383,,,,,,
1162,car,0.62,57,1341,324,1395,355,,,,,,
1163,car,0.72,55,1144,313,1214,364,,,,,,
1163,person,0.87,59,206,248,315,483,,,,,,
1163,person,0.8,62,96,276,180,476,,,,,,
1163,car,0.71,51,1303,320,1343,349,,,,,,
1163,car,0.61,64,1251,316,1288,346,,,,,,
1163,car,0.67,54,1424,324,1511,383,,,,,,
1163,car,0.62,57,1341,324,1395,355,,,,,,
1164,car,0.72,55,1143,312,1213,365,,,,,,
1164,person,0.89,59,212,248,315,482,,,,,,
1164,person,0.83,62,98,271,181,476,,,,,,
1164,car,0.71,51,1303,320,1343,349,,,,,,
1164,car,0.61,64,1250,316,1288,346,,,,,,
1164,car,0.68,54,1425,324,1511,383,,,,,,
1164,car,0.62,57,1340,324,1395,355,,,,,,
1165,car,0.73,55,1143,312,1213,366,,,,,,
1165,person,0.91,59,217,247,314,483,,,,,,
1165,person,0.85,62,101,273,183,477,,,,,,
1165,car,0.7,51,1303,320,1343,349,,,,,,
1165,car,0.62,64,1251,317,1288,346,,,,,,
1165,car,0.68,54,1424,323,1511,383,,,,,,
1165,car,0.62,57,1341,324,1395,355,,,,,,
1165,car,0.76,65,1851,414,1919,548,,,,,,
1166,car,0.73,55,1142,312,1212,366,,,,,,
1166,person,0.93,59,221,247,315,483,,,,,,
1166,person,0.85,62,104,267,186,474,,,,,,
1166,car,0.69,51,1303,320,1343,349,,,,,,
1166,car,0.62,64,1252,317,1288,346,,,,,,
1166,car,0.67,54,1424,323,1511,383,,,,,,
1166,car,0.62,57,1341,324,1395,355,,,,,,
1166,car,0.8,65,1830,408,1919,542,,,,,,
1167,car,0.75,55,1140,312,1210,366,,,,,,
1167,person,0.93,59,225,248,315,482,,,,,,
1167,person,0.86,62,107,265,191,474,,,,,,
1167,car,0.69,51,1303,320,1343,349,,,,,,
1167,car,0.62,64,1252,317,1288,346,,,,,,
1167,car,0.67,54,1424,323,1511,383,,,,,,
1167,car,0.61,57,1341,324,1395,355,,,,,,
1167,car,0.7,65,1807,404,1919,535,,,,,,
1168,car,0.78,55,1138,313,1209,367,,,,,,
1168,person,0.91,59,229,247,316,481,,,,,,
1168,person,0.82,62,111,265,200,474,,,,,,
1168,car,0.68,51,1303,320,1343,349,,,,,,
1168,car,0.62,64,1253,318,1288,346,,,,,,
1168,car,0.66,54,1424,323,1511,383,,,,,,
1168,car,0.61,57,1341,324,1395,355,,,,,,
1168,car,0.84,65,1783,372,1919,530,,,,,,
1169,car,0.78,55,1138,313,1208,367,,,,,,
1169,person,0.91,59,230,247,317,480,,,,,,
1169,person,0.82,62,112,265,204,474,,,,,,
1169,car,0.68,51,1303,320,1343,349,,,,,,
1169,car,0.62,64,1253,318,1288,346,,,,,,
1169,car,0.66,54,1424,323,1511,383,,,,,,
1169,car,0.61,57,1340,324,1395,355,,,,,,
1169,car,0.84,65,1773,362,1919,528,,,,,,
1170,car,0.83,55,1136,313,1208,367,,,,,,
1170,person,0.86,59,233,245,320,480,,,,,,
1170,person,0.8,62,116,279,210,473,,,,,,
1170,car,0.68,51,1303,320,1343,349,,,,,,
1170,car,0.63,64,1253,317,1288,346,,,,,,
1170,car,0.68,54,1424,324,1511,383,,,,,,
1170,car,0.61,57,1340,324,1395,355,,,,,,
1170,car,0.88,65,1756,354,1919,527,,,,,,
1171,car,0.84,55,1135,313,1208,368,,,,,,
1171,person,0.85,59,236,246,325,478,,,,,,
1171,person,0.85,62,119,275,219,473,,,,,,
1171,car,0.69,51,1302,320,1343,349,,,,,,
1171,car,0.63,64,1253,317,1288,346,,,,,,
1171,car,0.68,54,1424,324,1511,383,,,,,,
1171,car,0.6,57,1340,324,1395,355,,,,,,
1171,car,0.86,65,1736,347,1919,524,,,,,,
1172,car,0.83,55,1134,313,1207,368,,,,,,
1172,person,0.85,59,240,247,328,476,,,,,,
1172,person,0.86,62,124,270,224,473,,,,,,
1172,car,0.68,51,1302,320,1343,349,,,,,,
1172,car,0.65,64,1253,317,1289,346,,,,,,
1172,car,0.67,54,1424,324,1511,383,,,,,,
1172,car,0.6,57,1340,324,1395,355,,,,,,
1172,car,0.9,65,1716,344,1919,540,,,,,,
1173,car,0.84,55,1132,312,1207,369,,,,,,
1173,person,0.84,59,246,250,331,476,,,,,,
1173,person,0.82,62,130,268,227,472,,,,,,
1173,car,0.67,51,1302,320,1343,350,,,,,,
1173,car,0.65,64,1253,318,1289,346,,,,,,
1173,car,0.67,54,1424,324,1511,383,,,,,,
1173,car,0.9,65,1699,341,1919,544,,,,,,
1174,car,0.86,55,1130,312,1207,369,,,,,,
1174,person,0.83,59,251,252,331,476,,,,,,
1174,person,0.82,62,135,267,226,473,,,,,,
1174,car,0.68,51,1302,320,1343,350,,,,,,
1174,car,0.65,64,1253,318,1290,346,,,,,,
1174,car,0.69,54,1424,324,1511,383,,,,,,
1174,car,0.9,65,1682,339,1919,539,,,,,,
1174,car,0.6,57,1340,324,1395,355,,,,,,
1175,car,0.86,55,1129,312,1206,370,,,,,,
1175,person,0.83,59,253,252,330,476,,,,,,
1175,person,0.82,62,137,267,225,473,,,,,,
1175,car,0.68,51,1302,320,1343,350,,,,,,
1175,car,0.65,64,1253,318,1290,346,,,,,,
1175,car,0.68,54,1424,324,1511,383,,,,,,
1175,car,0.9,65,1676,339,1919,536,,,,,,
1175,car,0.6,57,1340,324,1395,355,,,,,,
1176,car,0.85,55,1128,313,1206,370,,,,,,
1176,person,0.84,59,254,252,331,476,,,,,,
1176,person,0.83,62,141,268,225,473,,,,,,
1176,car,0.68,51,1302,320,1343,350,,,,,,
1176,car,0.64,64,1254,318,1291,346,,,,,,
1176,car,0.67,54,1424,324,1512,383,,,,,,
1176,car,0.91,65,1663,340,1919,530,,,,,,
1176,car,0.61,57,1340,324,1395,355,,,,,,
1177,car,0.81,55,1127,313,1206,370,,,,,,
1177,person,0.88,59,257,251,333,475,,,,,,
1177,person,0.85,62,147,265,227,473,,,,,,
1177,car,0.69,51,1302,320,1343,349,,,,,,
1177,car,0.64,64,1254,318,1292,346,,,,,,
1177,car,0.68,54,1424,324,1512,383,,,,,,
1177,car,0.93,65,1649,339,1919,523,,,,,,
1177,car,0.61,57,1340,324,1395,355,,,,,,
1178,car,0.81,55,1126,313,1207,371,,,,,,
1178,person,0.88,59,260,252,336,474,,,,,,
1178,person,0.84,62,152,263,229,472,,,,,,
1178,car,0.69,51,1302,320,1343,349,,,,,,
1178,car,0.65,64,1255,318,1293,346,,,,,,
1178,car,0.64,54,1424,324,1512,383,,,,,,
1178,car,0.92,65,1635,337,1919,519,,,,,,
1178,car,0.6,57,1340,324,1396,355,,,,,,
1179,car,0.81,55,1125,313,1208,371,,,,,,
1179,person,0.86,59,263,252,340,472,,,,,,
1179,person,0.85,62,159,263,232,469,,,,,,
1179,car,0.68,51,1302,320,1343,349,,,,,,
1179,car,0.64,64,1255,318,1293,346,,,,,,
1179,car,0.62,54,1424,324,1512,383,,,,,,
1179,car,0.92,65,1622,336,1919,515,,,,,,
1180,car,0.84,55,1123,313,1207,372,,,,,,
1180,person,0.83,59,266,251,344,472,,,,,,
1180,person,0.86,62,164,264,238,468,,,,,,
1180,car,0.68,51,1302,320,1343,349,,,,,,
1180,car,0.63,64,1255,318,1292,346,,,,,,
1180,car,0.65,54,1425,324,1512,383,,,,,,
1180,car,0.91,65,1609,335,1919,513,,,,,,
1181,car,0.84,55,1122,312,1206,372,,,,,,
1181,person,0.83,59,267,250,346,472,,,,,,
1181,person,0.86,62,165,265,240,467,,,,,,
1181,car,0.68,51,1302,320,1343,349,,,,,,
1181,car,0.63,64,1255,318,1292,346,,,,,,
1181,car,0.65,54,1425,324,1512,383,,,,,,
1181,car,0.91,65,1605,335,1919,512,,,,,,
1182,car,0.89,55,1120,312,1205,372,,,,,,
1182,person,0.85,59,270,251,350,470,,,,,,
1182,person,0.85,62,169,266,243,468,,,,,,
1182,car,0.68,51,1302,320,1343,349,,,,,,
1182,car,0.63,64,1256,318,1292,346,,,,,,
1182,car,0.67,54,1425,324,1512,383,,,,,,
1182,car,0.91,65,1595,334,1919,510,,,,,,
1183,car,0.89,55,1118,312,1203,373,,,,,,
1183,person,0.85,59,273,251,354,469,,,,,,
1183,person,0.87,62,174,265,247,467,,,,,,
1183,car,0.68,51,1301,320,1343,350,,,,,,
1183,car,0.63,64,1256,318,1293,345,,,,,,
1183,car,0.66,54,1425,324,1512,383,,,,,,
1183,car,0.9,65,1584,334,1916,505,,,,,,
1184,car,0.88,55,1117,312,1202,374,,,,,,
1184,person,0.87,59,277,251,360,469,,,,,,
1184,person,0.87,62,178,266,253,466,,,,,,
1184,car,0.67,51,1301,320,1343,350,,,,,,
1184,car,0.61,64,1257,318,1295,345,,,,,,
1184,car,0.67,54,1425,324,1512,383,,,,,,
1184,car,0.9,65,1573,334,1899,500,,,,,,
1184,car,0.6,57,1340,324,1396,355,,,,,,
1185,car,0.85,55,1114,312,1201,375,,,,,,
1185,person,0.86,59,280,250,364,469,,,,,,
1185,person,0.88,62,181,268,257,465,,,,,,
1185,car,0.67,51,1301,319,1343,350,,,,,,
1185,car,0.67,54,1425,324,1512,383,,,,,,
1185,car,0.89,65,1563,335,1877,495,,,,,,
1185,car,0.6,57,1340,324,1396,355,,,,,,
1186,car,0.83,55,1113,311,1199,374,,,,,,
1186,person,0.86,59,282,251,367,470,,,,,,
1186,person,0.89,62,184,268,261,465,,,,,,
1186,car,0.67,51,1301,319,1343,350,,,,,,
1186,car,0.68,54,1424,324,1511,383,,,,,,
1186,car,0.91,65,1551,335,1855,490,,,,,,
1187,car,0.83,55,1113,311,1199,374,,,,,,
1187,person,0.86,59,283,252,368,470,,,,,,
1187,person,0.89,62,185,268,262,465,,,,,,
1187,car,0.67,51,1301,319,1343,350,,,,,,
1187,car,0.68,54,1424,323,1511,383,,,,,,
1187,car,0.91,65,1548,335,1847,489,,,,,,
1188,car,0.84,55,1111,311,1199,374,,,,,,
1188,person,0.88,59,285,253,373,469,,,,,,
1188,person,0.87,62,188,268,265,464,,,,,,
1188,car,0.66,51,1301,319,1343,350,,,,,,
1188,car,0.64,54,1424,323,1511,383,,,,,,
1188,car,0.91,65,1540,335,1831,486,,,,,,
1189,car,0.75,55,1110,311,1199,375,,,,,,
1189,person,0.9,59,286,255,377,469,,,,,,
1189,person,0.87,62,191,269,267,464,,,,,,
1189,car,0.67,51,1301,319,1343,350,,,,,,
1189,car,0.91,65,1533,335,1812,482,,,,,,
1190,car,0.78,55,1108,311,1199,376,,,,,,
1190,person,0.91,59,288,256,381,470,,,,,,
1190,person,0.86,62,193,269,269,465,,,,,,
1190,car,0.67,51,1301,319,1343,350,,,,,,
1190,car,0.91,65,1525,335,1793,478,,,,,,
1190,car,0.61,64,1261,319,1302,346,,,,,,
1190,car,0.61,57,1340,324,1396,355,,,,,,
1190,car,0.68,54,1423,323,1509,382,,,,,,
1191,car,0.78,55,1106,311,1199,378,,,,,,
1191,person,0.9,59,288,255,384,469,,,,,,
1191,person,0.85,62,196,270,272,466,,,,,,
1191,car,0.68,51,1300,319,1343,350,,,,,,
1191,car,0.93,65,1516,334,1775,474,,,,,,
1191,car,0.63,66,995,306,1077,344,,,,,,
1191,car,0.6,64,1262,318,1301,346,,,,,,
1191,car,0.61,57,1340,324,1396,355,,,,,,
1191,car,0.68,54,1424,323,1510,382,,,,,,
1192,car,0.85,55,1103,311,1198,380,,,,,,
1192,person,0.89,59,290,255,387,468,,,,,,
1192,person,0.85,62,198,270,275,465,,,,,,
1192,car,0.68,51,1300,319,1343,350,,,,,,
1192,car,0.92,65,1509,335,1757,469,,,,,,
1192,car,0.64,66,995,306,1077,344,,,,,,
1192,car,0.6,64,1262,318,1302,346,,,,,,
1192,car,0.67,54,1424,323,1508,382,,,,,,
1193,car,0.84,55,1102,310,1197,381,,,,,,
1193,person,0.89,59,290,255,388,468,,,,,,
1193,person,0.85,62,199,270,276,465,,,,,,
1193,car,0.68,51,1300,319,1343,350,,,,,,
1193,car,0.92,65,1507,335,1751,467,,,,,,
1193,car,0.64,66,995,306,1077,344,,,,,,
1193,car,0.6,64,1262,318,1302,346,,,,,,
1193,car,0.67,54,1424,324,1507,382,,,,,,
1194,car,0.84,55,1100,310,1196,382,,,,,,
1194,person,0.89,59,292,255,388,467,,,,,,
1194,person,0.84,62,202,270,276,464,,,,,,
1194,car,0.69,51,1301,319,1343,350,,,,,,
1194,car,0.88,65,1501,334,1739,466,,,,,,
1194,car,0.64,66,995,307,1077,344,,,,,,
1194,car,0.69,54,1424,324,1506,382,,,,,,
1194,car,0.61,57,1340,324,1395,355,,,,,,
1195,car,0.84,55,1097,310,1197,383,,,,,,
1195,person,0.86,59,296,254,387,465,,,,,,
1195,person,0.83,62,207,270,277,463,,,,,,
1195,car,0.7,51,1301,319,1343,350,,,,,,
1195,car,0.89,65,1494,333,1723,463,,,,,,
1195,car,0.63,66,996,306,1077,344,,,,,,
1195,car,0.68,54,1424,323,1507,382,,,,,,
1195,car,0.61,57,1340,324,1395,355,,,,,,
1196,car,0.8,55,1094,310,1196,384,,,,,,
1196,person,0.86,59,300,253,386,465,,,,,,
1196,person,0.83,62,210,269,279,462,,,,,,
1196,car,0.7,51,1301,319,1343,350,,,,,,
1196,car,0.87,65,1485,332,1710,460,,,,,,
1196,car,0.61,66,997,306,1077,344,,,,,,
1196,car,0.73,54,1424,323,1507,382,,,,,,
1196,car,0.61,57,1340,324,1395,355,,,,,,
1197,car,0.84,55,1090,310,1194,385,,,,,,
1197,person,0.87,59,305,252,386,464,,,,,,
1197,person,0.82,62,212,270,280,461,,,,,,
1197,car,0.7,51,1301,319,1343,349,,,,,,
1197,car,0.82,65,1480,330,1696,456,,,,,,
1197,car,0.7,54,1424,323,1504,381,,,,,,
1197,car,0.61,57,1340,324,1395,355,,,,,,
1198,car,0.85,55,1086,310,1192,386,,,,,,
1198,person,0.88,59,309,251,386,465,,,,,,
1198,person,0.83,62,214,270,283,461,,,,,,
1198,car,0.69,51,1301,319,1343,349,,,,,,
1198,car,0.9,65,1475,330,1683,452,,,,,,
1198,car,0.69,54,1424,324,1503,381,,,,,,
1198,car,0.6,57,1340,324,1395,355,,,,,,
1198,person,0.67,67,888,292,914,367,,,,,,
1198,car,0.6,66,999,307,1077,344,,,,,,
1199,car,0.85,55,1085,311,1192,386,,,,,,
1199,person,0.88,59,310,251,386,465,,,,,,
1199,person,0.83,62,215,270,284,461,,,,,,
1199,car,0.69,51,1301,319,1343,349,,,,,,
1199,car,0.9,65,1474,330,1679,451,,,,,,
1199,car,0.69,54,1424,324,1503,381,,,,,,
1199,car,0.6,57,1340,324,1395,355,,,,,,
1199,person,0.67,67,888,292,914,367,,,,,,
1199,car,0.6,66,999,307,1077,343,,,,,,
1200,car,0.86,55,1083,310,1191,387,,,,,,
1200,person,0.87,59,312,252,389,465,,,,,,
1200,person,0.85,62,217,269,288,459,,,,,,
1200,car,0.69,51,1301,319,1343,349,,,,,,
1200,car,0.92,65,1468,331,1669,450,,,,,,
1200,car,0.7,54,1424,324,1504,380,,,,,,
1200,car,0.6,57,1340,324,1395,355,,,,,,
1200,person,0.66,67,887,292,914,367,,,,,,
1201,car,0.89,55,1081,309,1190,388,,,,,,
1201,person,0.83,59,317,253,391,463,,,,,,
1201,person,0.83,62,219,268,293,458,,,,,,
1201,car,0.68,51,1301,319,1343,349,,,,,,
1201,car,0.9,65,1462,332,1658,448,,,,,,
1201,car,0.65,54,1423,323,1498,379,,,,,,
1201,car,0.61,57,1340,324,1395,355,,,,,,
1201,person,0.71,67,887,293,914,367,,,,,,
1202,car,0.89,55,1078,309,1189,389,,,,,,
1202,person,0.84,59,319,254,394,463,,,,,,
1202,person,0.85,62,223,269,298,456,,,,,,
1202,car,0.68,51,1300,319,1343,349,,,,,,
1202,car,0.89,65,1458,331,1647,445,,,,,,
1202,car,0.61,54,1423,323,1493,379,,,,,,
1202,car,0.62,57,1341,324,1395,355,,,,,,
1202,person,0.71,67,886,294,914,367,,,,,,
1203,car,0.86,55,1074,309,1188,390,,,,,,
1203,person,0.84,59,321,255,397,462,,,,,,
1203,person,0.86,62,227,270,304,455,,,,,,
1203,car,0.68,51,1300,319,1343,349,,,,,,
1203,car,0.85,65,1451,329,1636,442,,,,,,
1203,car,0.62,57,1341,324,1395,355,,,,,,
1203,person,0.7,67,886,295,914,367,,,,,,
1204,car,0.9,55,1070,310,1185,391,,,,,,
1204,person,0.83,59,326,254,400,461,,,,,,
1204,person,0.86,62,231,271,308,457,,,,,,
1204,car,0.67,51,1300,319,1343,348,,,,,,
1204,car,0.86,65,1447,326,1624,439,,,,,,
1204,car,0.61,57,1341,324,1395,355,,,,,,
1204,person,0.68,67,886,296,914,367,,,,,,
1204,car,0.61,66,1000,307,1081,343,,,,,,
1205,car,0.9,55,1069,310,1184,392,,,,,,
1205,person,0.83,59,328,254,401,461,,,,,,
1205,person,0.86,62,232,272,309,458,,,,,,
1205,car,0.67,51,1300,319,1343,348,,,,,,
1205,car,0.86,65,1446,325,1621,438,,,,,,
1205,car,0.61,57,1341,324,1395,355,,,,,,
1205,person,0.68,67,886,297,914,367,,,,,,
1205,car,0.61,66,1000,307,1081,343,,,,,,
1206,car,0.88,55,1066,310,1182,394,,,,,,
1206,person,0.84,59,329,256,401,461,,,,,,
1206,person,0.86,62,235,273,311,459,,,,,,
1206,car,0.69,51,1300,319,1343,348,,,,,,
1206,car,0.86,65,1443,325,1615,436,,,,,,
1206,car,0.63,57,1341,324,1395,355,,,,,,
1206,person,0.66,67,886,298,913,367,,,,,,
1207,car,0.88,55,1063,310,1181,395,,,,,,
1207,person,0.84,59,331,257,403,462,,,,,,
1207,person,0.86,62,239,273,312,459,,,,,,
1207,car,0.65,51,1301,320,1343,349,,,,,,
1207,car,0.85,65,1438,327,1606,434,,,,,,
1207,car,0.62,57,1341,324,1395,355,,,,,,
1207,person,0.62,67,887,299,913,366,,,,,,
1207,car,0.6,68,1391,323,1449,366,,,,,,
1208,car,0.87,55,1059,310,1180,396,,,,,,
1208,person,0.77,59,333,257,406,461,,,,,,
1208,person,0.82,62,243,273,311,459,,,,,,
1208,car,0.65,51,1301,320,1343,349,,,,,,
1208,car,0.86,65,1435,329,1597,432,,,,,,
1208,car,0.62,57,1341,324,1395,355,,,,,,
1208,car,0.62,68,1391,323,1449,366,,,,,,
1209,car,0.87,55,1054,310,1178,398,,,,,,
1209,person,0.81,59,337,256,411,460,,,,,,
1209,person,0.86,62,246,270,313,458,,,,,,
1209,car,0.63,51,1302,320,1343,349,,,,,,
1209,car,0.86,65,1429,327,1588,430,,,,,,
1209,car,0.62,57,1340,324,1395,355,,,,,,
1209,car,0.63,68,1391,323,1449,366,,,,,,
1209,car,0.71,69,1155,312,1207,355,,,,,,
1210,car,0.86,55,1050,310,1176,399,,,,,,
1210,person,0.82,59,342,256,414,458,,,,,,
1210,person,0.87,62,251,269,317,457,,,,,,
1210,car,0.63,51,1302,320,1343,349,,,,,,
1210,car,0.87,65,1425,326,1580,427,,,,,,
1210,car,0.62,57,1341,324,1395,355,,,,,,
1210,car,0.63,68,1392,325,1451,366,,,,,,
1210,car,0.7,69,1155,311,1206,355,,,,,,
1211,car,0.86,55,1048,310,1175,400,,,,,,
1211,person,0.82,59,343,256,415,457,,,,,,
1211,person,0.87,62,253,269,318,457,,,,,,
1211,car,0.63,51,1302,320,1343,349,,,,,,
1211,car,0.87,65,1424,326,1578,426,,,,,,
1211,car,0.62,57,1341,324,1395,355,,,,,,
1211,car,0.63,68,1393,325,1451,366,,,,,,
1211,car,0.7,69,1155,311,1206,355,,,,,,
1212,car,0.87,55,1045,310,1174,401,,,,,,
1212,person,0.83,59,347,256,418,457,,,,,,
1212,person,0.85,62,256,268,320,456,,,,,,
1212,car,0.63,51,1302,320,1343,349,,,,,,
1212,car,0.85,65,1421,325,1572,424,,,,,,
1212,car,0.6,57,1341,324,1395,355,,,,,,
1212,car,0.62,68,1394,326,1448,365,,,,,,
1212,car,0.72,69,1154,310,1206,356,,,,,,
1212,person,0.63,67,887,298,912,367,,,,,,
1213,car,0.89,55,1041,310,1172,401,,,,,,
1213,person,0.86,59,351,255,423,457,,,,,,
1213,person,0.86,62,259,269,323,455,,,,,,
1213,car,0.6,51,1302,320,1343,349,,,,,,
1213,car,0.87,65,1417,325,1565,422,,,,,,
1213,car,0.69,69,1153,310,1205,356,,,,,,
1214,car,0.89,55,1036,310,1170,402,,,,,,
1214,person,0.87,59,353,253,425,456,,,,,,
1214,person,0.86,62,263,269,327,454,,,,,,
1214,car,0.61,51,1303,319,1343,349,,,,,,
1214,car,0.88,65,1414,324,1558,420,,,,,,
1214,car,0.72,69,1153,310,1204,356,,,,,,
1214,car,0.61,68,1391,325,1444,365,,,,,,
1215,car,0.89,55,1031,308,1169,404,,,,,,
1215,person,0.88,59,354,253,427,455,,,,,,
1215,person,0.86,62,265,269,331,454,,,,,,
1215,car,0.62,51,1303,319,1343,349,,,,,,
1215,car,0.9,65,1411,323,1551,418,,,,,,
1215,car,0.73,69,1152,310,1204,356,,,,,,
1215,car,0.61,57,1340,324,1395,355,,,,,,
1216,car,0.88,55,1026,308,1167,405,,,,,,
1216,person,0.88,59,354,254,428,456,,,,,,
1216,person,0.83,62,267,270,336,454,,,,,,
1216,car,0.61,51,1302,319,1343,349,,,,,,
1216,car,0.9,65,1408,323,1546,417,,,,,,
1216,car,0.74,69,1152,311,1203,357,,,,,,
1216,car,0.6,57,1340,324,1395,355,,,,,,
1217,car,0.87,55,1024,308,1166,405,,,,,,
1217,person,0.88,59,354,254,428,456,,,,,,
1217,person,0.83,62,268,271,338,454,,,,,,
1217,car,0.61,51,1302,319,1343,349,,,,,,
1217,car,0.9,65,1407,323,1544,416,,,,,,
1217,car,0.74,69,1152,311,1203,357,,,,,,
1217,car,0.6,57,1341,324,1395,355,,,,,,
1218,car,0.89,55,1020,307,1164,407,,,,,,
1218,person,0.87,59,353,256,430,457,,,,,,
1218,person,0.82,62,271,272,340,454,,,,,,
1218,car,0.64,51,1302,319,1343,349,,,,,,
1218,car,0.88,65,1404,322,1539,415,,,,,,
1218,car,0.76,69,1150,312,1203,357,,,,,,
1219,car,0.86,55,1015,308,1162,410,,,,,,
1219,person,0.89,59,354,257,432,456,,,,,,
1219,person,0.85,62,274,270,341,452,,,,,,
1219,car,0.64,51,1302,319,1343,349,,,,,,
1219,car,0.85,65,1401,323,1533,414,,,,,,
1219,car,0.73,69,1150,313,1203,357,,,,,,
1220,car,0.88,55,1009,308,1159,412,,,,,,
1220,person,0.9,59,355,259,435,455,,,,,,
1220,person,0.83,62,276,269,343,450,,,,,,
1220,car,0.65,51,1302,319,1343,349,,,,,,
1220,car,0.85,65,1397,322,1527,412,,,,,,
1220,car,0.74,69,1150,313,1202,357,,,,,,
1220,person,0.64,67,885,296,909,367,,,,,,
1221,car,0.88,55,1003,308,1156,414,,,,,,
1221,person,0.84,59,357,263,438,454,,,,,,
1221,person,0.87,62,278,269,346,451,,,,,,
1221,car,0.66,51,1302,319,1343,349,,,,,,
1221,car,0.87,65,1394,322,1521,410,,,,,,
1221,car,0.72,69,1146,313,1202,358,,,,,,
1222,car,0.88,55,997,308,1154,416,,,,,,
1222,person,0.79,59,360,263,441,455,,,,,,
1222,person,0.87,62,280,269,350,452,,,,,,
1222,car,0.67,51,1302,319,1343,349,,,,,,
1222,car,0.87,65,1392,321,1517,409,,,,,,
1222,car,0.72,69,1142,314,1200,358,,,,,,
1222,car,0.64,57,1341,324,1397,356,,,,,,
1223,car,0.88,55,995,308,1153,416,,,,,,
1223,person,0.79,59,361,263,442,455,,,,,,
1223,person,0.87,62,281,269,351,452,,,,,,
1223,car,0.67,51,1302,319,1343,349,,,,,,
1223,car,0.87,65,1392,321,1516,409,,,,,,
1223,car,0.72,69,1141,314,1200,358,,,,,,
1223,car,0.64,57,1341,324,1398,356,,,,,,
1224,car,0.88,55,990,308,1151,418,,,,,,
1224,person,0.81,59,365,262,441,455,,,,,,
1224,person,0.87,62,284,269,351,452,,,,,,
1224,car,0.66,51,1302,319,1343,349,,,,,,
1224,car,0.87,65,1388,322,1511,409,,,,,,
1224,car,0.76,69,1136,314,1200,358,,,,,,
1224,person,0.63,67,883,293,909,367,,,,,,
1225,car,0.88,55,982,307,1149,420,,,,,,
1225,person,0.84,59,371,260,443,454,,,,,,
1225,person,0.84,62,287,269,352,452,,,,,,
1225,car,0.65,51,1302,319,1343,349,,,,,,
1225,car,0.85,65,1386,322,1507,408,,,,,,
1225,car,0.76,69,1133,314,1200,359,,,,,,
1225,car,0.6,57,1340,323,1401,355,,,,,,
1226,car,0.88,55,975,307,1146,423,,,,,,
1226,person,0.87,59,377,259,447,453,,,,,,
1226,person,0.84,62,290,269,352,451,,,,,,
1226,car,0.68,51,1302,319,1343,348,,,,,,
1226,car,0.83,65,1383,322,1502,407,,,,,,
1226,car,0.75,69,1131,313,1199,359,,,,,,
1226,car,0.62,57,1340,324,1402,355,,,,,,
1227,car,0.89,55,968,306,1142,425,,,,,,
1227,person,0.86,59,382,258,449,451,,,,,,
1227,person,0.84,62,293,269,353,450,,,,,,
1227,car,0.69,51,1302,319,1343,348,,,,,,
1227,car,0.84,65,1380,322,1497,404,,,,,,
1227,car,0.79,69,1130,313,1199,360,,,,,,
1227,car,0.64,57,1340,323,1402,354,,,,,,
1228,car,0.91,55,959,306,1138,427,,,,,,
1228,person,0.83,59,387,255,452,450,,,,,,
1228,person,0.8,62,295,270,355,449,,,,,,
1228,car,0.7,51,1303,319,1343,348,,,,,,
1228,car,0.89,65,1378,322,1493,401,,,,,,
1228,car,0.82,69,1131,313,1198,361,,,,,,
1228,car,0.68,57,1341,324,1399,354,,,,,,
1229,car,0.91,55,956,306,1137,428,,,,,,
1229,person,0.83,59,388,254,453,450,,,,,,
1229,person,0.8,62,296,270,356,449,,,,,,
