frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,plate_text,plate_conf
1018,car,0.53,476,1391,324,1443,363,,,,,,
1018,car,0.84,516,1413,323,1569,430,,,,,,
1018,car,0.47,517,1258,309,1292,340,,,,,,
1019,car,0.85,409,1015,294,1167,413,,,,,,
1019,car,0.73,462,1303,320,1343,349,,,,,,
1019,car,0.6,469,1341,324,1395,355,,,,,,
1019,car,0.45,476,1391,324,1441,362,,,,,,
1019,car,0.84,516,1409,322,1563,428,,,,,,
1019,car,0.47,517,1258,309,1292,340,,,,,,
1020,car,0.88,409,1009,293,1166,416,,,,,,
1020,car,0.74,462,1303,320,1343,349,,,,,,
1020,car,0.6,469,1341,324,1395,355,,,,,,
1020,car,0.5,476,1390,324,1440,362,,,,,,
1020,car,0.86,516,1406,322,1556,426,,,,,,
1020,car,0.45,517,1258,309,1291,340,,,,,,
1021,car,0.88,409,1003,292,1165,417,,,,,,
1021,car,0.74,462,1303,320,1343,349,,,,,,
1021,car,0.58,469,1341,324,1395,355,,,,,,
1021,car,0.42,476,1388,325,1440,361,,,,,,
1021,car,0.86,516,1402,322,1551,424,,,,,,
1021,car,0.43,517,1258,310,1289,340,,,,,,
1022,car,0.84,409,998,292,1163,420,,,,,,
1022,car,0.74,462,1303,320,1343,349,,,,,,
1022,car,0.56,469,1340,324,1395,355,,,,,,
1022,car,0.83,516,1400,322,1545,422,,,,,,
1022,car,0.43,517,1259,310,1287,339,,,,,,
1023,car,0.8,409,992,292,1162,422,,,,,,
1023,car,0.73,462,1303,320,1343,349,,,,,,
1023,car,0.57,469,1341,324,1395,355,,,,,,
1023,car,0.83,516,1397,322,1540,420,,,,,,
1024,car,0.84,409,986,291,1159,424,1040.0,384.0,1079.0,397.0,,0.66
1024,car,0.73,462,1303,320,1343,349,,,,,,
1024,car,0.57,469,1341,324,1396,355,,,,,,
1024,car,0.85,516,1395,323,1534,419,,,,,,
1024,car,0.41,517,1259,311,1285,339,,,,,,
1025,car,0.78,409,980,290,1157,426,1034.0,384.0,1075.0,399.0,,0.75
1025,car,0.73,462,1303,320,1343,349,,,,,,
1025,car,0.58,469,1341,324,1397,355,,,,,,
1025,car,0.84,516,1393,323,1527,417,,,,,,
1025,car,0.44,476,1388,323,1438,364,,,,,,
1026,car,0.8,409,973,290,1155,428,1024.0,384.0,1069.0,400.0,,0.43
1026,car,0.74,462,1303,320,1343,349,,,,,,
1026,car,0.62,469,1344,324,1398,356,,,,,,
1026,car,0.83,516,1390,322,1523,415,,,,,,
1026,car,0.41,517,1260,311,1285,339,,,,,,
1027,car,0.76,409,965,288,1152,430,1018.0,388.0,1064.0,402.0,,0.66
1027,car,0.74,462,1303,320,1343,349,,,,,,
1027,car,0.59,469,1342,324,1400,355,,,,,,
1027,car,0.87,516,1386,322,1518,413,,,,,,
1027,car,0.41,517,1260,311,1285,339,,,,,,
1028,car,0.82,409,958,288,1150,433,1012.0,389.0,1059.0,404.0,,0.77
1028,car,0.74,462,1303,320,1343,349,,,,,,
1028,car,0.61,469,1342,324,1400,354,,,,,,
1028,car,0.87,516,1383,322,1514,412,,,,,,
1028,car,0.43,517,1260,311,1286,339,,,,,,
1029,car,0.79,409,951,287,1147,435,1004.0,392.0,1053.0,405.0,,0.78
1029,car,0.74,462,1303,320,1343,349,,,,,,
1029,car,0.61,469,1342,324,1400,354,,,,,,
1029,car,0.88,516,1380,322,1510,411,,,,,,
1030,car,0.71,409,942,286,1144,438,997.0,393.0,1048.0,408.0,,0.81
1030,car,0.74,462,1303,320,1343,349,,,,,,
1030,car,0.64,469,1342,324,1398,354,,,,,,
1030,car,0.88,516,1378,322,1507,411,,,,,,
1031,car,0.79,409,934,285,1141,441,990.0,396.0,1041.0,410.0,,0.81
1031,car,0.74,462,1303,320,1343,349,,,,,,
1031,car,0.63,469,1342,324,1398,354,,,,,,
1031,car,0.87,516,1377,323,1503,410,,,,,,
1031,car,0.41,554,1205,321,1242,339,,,,,,
1032,car,0.82,409,926,284,1137,443,980.0,396.0,1034.0,412.0,,0.67
1032,car,0.74,462,1303,320,1343,349,,,,,,
1032,car,0.64,469,1342,324,1398,354,,,,,,
1032,car,0.86,516,1375,323,1498,409,,,,,,
1032,car,0.4,554,1205,321,1242,338,,,,,,
1033,car,0.88,409,917,282,1135,446,974.0,400.0,1027.0,414.0,,0.83
1033,car,0.75,462,1303,320,1343,349,,,,,,
1033,car,0.64,469,1341,323,1397,354,,,,,,
1033,car,0.84,516,1372,323,1493,408,,,,,,
1033,car,0.49,554,1204,321,1242,339,,,,,,
1034,car,0.89,409,908,282,1131,450,964.0,402.0,1019.0,417.0,,0.86
1034,car,0.75,462,1303,320,1343,349,,,,,,
1034,car,0.59,469,1341,323,1397,354,,,,,,
1034,car,0.83,516,1370,322,1489,406,,,,,,
1034,car,0.49,554,1204,321,1243,340,,,,,,
1035,car,0.92,409,898,281,1128,454,955.0,404.0,1012.0,419.0,,0.87
1035,car,0.75,462,1303,320,1343,349,,,,,,
1035,car,0.58,469,1340,323,1394,354,,,,,,
1035,car,0.83,516,1369,322,1485,404,,,,,,
1035,car,0.5,554,1204,321,1243,339,,,,,,
1035,car,0.42,559,1479,326,1513,382,,,,,,
1036,car,0.88,409,887,279,1125,457,946.0,406.0,1004.0,422.0,,0.86
1036,car,0.73,462,1303,320,1343,349,,,,,,
1036,car,0.54,469,1339,323,1390,354,,,,,,
1036,car,0.82,516,1366,322,1481,404,,,,,,
1036,car,0.51,554,1204,321,1243,339,,,,,,
1036,car,0.43,559,1478,323,1514,381,,,,,,
1037,car,0.91,409,875,278,1120,460,935.0,409.0,996.0,425.0,,0.85
1037,car,0.72,462,1303,320,1343,349,,,,,,
1037,car,0.56,469,1339,324,1387,352,,,,,,
1037,car,0.83,516,1364,321,1478,403,,,,,,
1037,car,0.52,554,1203,321,1243,340,,,,,,
1037,car,0.43,559,1476,324,1513,382,,,,,,
1038,car,0.93,409,863,278,1116,464,925.0,411.0,986.0,427.0,,0.88
1038,car,0.71,462,1303,320,1344,349,,,,,,
1038,car,0.57,469,1339,324,1386,352,,,,,,
1038,car,0.87,516,1363,322,1476,401,,,,,,
1038,car,0.5,554,1203,321,1243,340,,,,,,
1038,car,0.43,559,1477,323,1514,381,,,,,,
1039,car,0.92,409,852,277,1113,468,912.0,413.0,976.0,430.0,,0.85
1039,car,0.71,462,1303,320,1344,349,,,,,,
1039,car,0.54,469,1338,324,1385,353,,,,,,
1039,car,0.85,516,1362,322,1472,399,,,,,,
1039,car,0.53,554,1203,321,1243,340,,,,,,
1039,car,0.48,559,1470,322,1514,381,,,,,,
1040,car,0.93,409,839,277,1107,472,902.0,416.0,966.0,433.0,,0.86
1040,car,0.7,462,1303,320,1344,349,,,,,,
1040,car,0.5,469,1338,325,1378,352,,,,,,
1040,car,0.87,516,1361,322,1469,398,,,,,,
1040,car,0.5,554,1202,321,1243,340,,,,,,
1040,car,0.48,559,1466,321,1515,381,,,,,,
1041,car,0.92,409,824,277,1103,476,889.0,419.0,955.0,437.0,,0.87
1041,car,0.7,462,1303,320,1344,349,,,,,,
1041,car,0.57,469,1338,325,1375,352,,,,,,
1041,car,0.89,516,1359,322,1466,397,,,,,,
1041,car,0.52,554,1202,321,1243,340,,,,,,
1041,car,0.48,559,1459,321,1515,381,,,,,,
1042,car,0.92,409,809,276,1098,481,875.0,421.0,944.0,440.0,,0.86
1042,car,0.7,462,1303,320,1343,349,,,,,,
1042,car,0.52,469,1338,324,1372,351,,,,,,
1042,car,0.83,516,1358,322,1463,395,,,,,,
1042,car,0.51,554,1202,321,1242,340,,,,,,
1042,car,0.48,559,1455,321,1515,381,,,,,,
1043,car,0.93,409,794,275,1093,487,860.0,425.0,932.0,444.0,,0.88
1043,car,0.7,462,1303,320,1343,349,,,,,,
1043,car,0.52,469,1337,324,1372,351,,,,,,
1043,car,0.85,516,1356,321,1460,395,,,,,,
1043,car,0.51,554,1201,321,1242,340,,,,,,
1043,car,0.51,559,1448,321,1515,382,,,,,,
1044,car,0.92,409,777,274,1087,492,845.0,429.0,918.0,448.0,,0.87
1044,car,0.71,462,1303,320,1343,349,,,,,,
1044,car,0.48,469,1338,324,1370,351,,,,,,
1044,car,0.85,516,1353,321,1456,394,,,,,,
1044,car,0.51,554,1201,321,1242,340,,,,,,
1044,car,0.48,559,1446,321,1515,383,,,,,,
1045,car,0.9,409,761,274,1083,498,829.0,433.0,904.0,453.0,,0.91
1045,car,0.7,462,1303,320,1343,349,,,,,,
1045,car,0.47,469,1338,323,1369,351,,,,,,
1045,car,0.83,516,1352,321,1453,394,,,,,,
1045,car,0.52,554,1201,321,1242,339,,,,,,
1045,car,0.49,559,1443,322,1515,383,,,,,,
1046,car,0.91,409,742,273,1076,505,812.0,438.0,889.0,458.0,,0.92
1046,car,0.71,462,1303,320,1343,349,,,,,,
1046,car,0.43,469,1339,323,1368,350,,,,,,
1046,car,0.86,516,1349,321,1449,393,,,,,,
1046,car,0.5,554,1200,320,1242,339,,,,,,
1046,car,0.46,559,1441,322,1514,383,,,,,,
1047,car,0.93,409,722,272,1068,511,792.0,443.0,873.0,464.0,,0.87
1047,car,0.73,462,1303,320,1343,349,,,,,,
1047,car,0.44,469,1339,323,1368,350,,,,,,
1047,car,0.86,516,1349,321,1446,392,,,,,,
1047,car,0.53,554,1200,320,1242,339,,,,,,
1047,car,0.47,559,1442,322,1514,383,,,,,,
1048,car,0.92,409,701,271,1061,518,771.0,447.0,856.0,469.0,,0.9
1048,car,0.72,462,1303,320,1344,349,,,,,,
1048,car,0.87,516,1348,321,1444,392,,,,,,
1048,car,0.53,554,1200,320,1242,339,,,,,,
1048,car,0.44,559,1441,322,1514,383,,,,,,
1049,car,0.92,409,676,269,1054,525,750.0,452.0,836.0,475.0,,0.87
1049,car,0.7,462,1303,320,1344,349,,,,,,
1049,car,0.87,516,1347,321,1442,391,,,,,,
1049,car,0.53,554,1200,320,1242,339,,,,,,
1049,car,0.44,559,1447,323,1514,383,,,,,,
1050,car,0.92,409,651,266,1047,533,726.0,457.0,816.0,481.0,,0.88
1050,car,0.73,462,1303,321,1344,350,,,,,,
1050,car,0.86,516,1346,321,1441,391,,,,,,
1050,car,0.54,554,1200,320,1242,339,,,,,,
1050,car,0.45,559,1449,323,1515,383,,,,,,
1051,car,0.93,409,624,264,1038,545,700.0,465.0,794.0,490.0,,0.93
1051,car,0.73,462,1303,321,1344,350,,,,,,
1051,car,0.86,516,1345,321,1439,390,,,,,,
1051,car,0.52,554,1200,320,1242,339,,,,,,
1051,car,0.46,559,1449,323,1515,383,,,,,,
1052,car,0.93,409,594,263,1031,553,670.0,471.0,770.0,497.0,,0.88
1052,car,0.73,462,1303,321,1344,350,,,,,,
1052,car,0.86,516,1342,320,1437,389,,,,,,
1052,car,0.49,554,1199,320,1242,338,,,,,,
1052,car,0.43,559,1447,323,1515,383,,,,,,
1053,car,0.93,409,561,262,1021,563,639.0,478.0,742.0,505.0,,0.89
1053,car,0.73,462,1303,321,1345,350,,,,,,
1053,car,0.86,516,1339,320,1435,388,,,,,,
1053,car,0.49,554,1199,320,1242,338,,,,,,
1053,car,0.43,559,1448,323,1515,383,,,,,,
1054,car,0.92,409,526,259,1012,576,606.0,485.0,714.0,515.0,,0.89
1054,car,0.68,462,1303,321,1346,350,,,,,,
1054,car,0.82,516,1337,320,1432,387,,,,,,
1054,car,0.48,554,1198,320,1242,338,,,,,,
1054,car,0.46,559,1451,324,1515,384,,,,,,
1055,car,0.9,409,488,256,1001,587,568.0,494.0,683.0,525.0,,0.89
1055,car,0.63,462,1303,320,1346,350,,,,,,
1055,car,0.83,516,1338,321,1429,386,,,,,,
1055,car,0.5,554,1198,320,1242,338,,,,,,
1055,car,0.47,559,1450,324,1514,384,,,,,,
1056,car,0.93,409,446,255,991,601,524.0,503.0,645.0,536.0,,0.87
1056,car,0.63,462,1303,320,1346,350,,,,,,
1056,car,0.83,516,1336,320,1426,385,,,,,,
1056,car,0.5,554,1197,320,1241,339,,,,,,
1056,car,0.51,559,1449,324,1513,384,,,,,,
1057,car,0.92,409,398,251,980,619,477.0,513.0,606.0,549.0,,0.88
1057,car,0.65,462,1303,320,1345,349,,,,,,
1057,car,0.84,516,1335,320,1426,385,,,,,,
1057,car,0.46,554,1197,320,1241,339,,,,,,
1057,car,0.49,559,1449,324,1513,384,,,,,,
1058,car,0.92,409,344,247,967,635,423.0,526.0,559.0,564.0,,0.89
1058,car,0.65,462,1303,320,1343,349,,,,,,
1058,car,0.84,516,1335,321,1424,384,,,,,,
1058,car,0.45,554,1197,320,1240,340,,,,,,
1058,car,0.51,559,1449,325,1513,384,,,,,,
1058,car,0.42,583,1412,322,1454,371,,,,,,
1059,car,0.89,409,286,244,954,652,362.0,538.0,508.0,582.0,,0.9
1059,car,0.66,462,1303,320,1342,348,,,,,,
1059,car,0.86,516,1334,321,1421,384,,,,,,
1059,car,0.43,554,1197,320,1239,340,,,,,,
1059,car,0.53,559,1449,325,1513,384,,,,,,
1060,car,0.91,409,220,239,939,674,294.0,557.0,447.0,600.0,,0.85
1060,car,0.63,462,1303,319,1341,348,,,,,,
1060,car,0.84,516,1333,321,1417,383,,,,,,
1060,car,0.46,554,1196,320,1241,339,,,,,,
1060,car,0.54,559,1448,325,1513,384,,,,,,
1061,car,0.92,409,143,235,923,699,211.0,572.0,380.0,624.0,,0.81
1061,car,0.62,462,1303,319,1341,348,,,,,,
1061,car,0.82,516,1331,320,1416,382,,,,,,
1061,car,0.46,554,1196,320,1241,339,,,,,,
1061,car,0.54,559,1442,325,1513,383,,,,,,
1062,car,0.9,409,63,229,905,726,116.0,593.0,296.0,649.0,,0.71
1062,car,0.6,462,1303,319,1340,348,,,,,,
1062,car,0.82,516,1330,320,1414,381,,,,,,
1062,car,0.46,554,1196,320,1241,339,,,,,,
1062,car,0.56,559,1441,325,1513,383,,,,,,
1062,car,0.42,583,1405,321,1446,373,,,,,,
1063,car,0.91,409,10,226,885,766,,,,,,
1063,car,0.64,462,1303,319,1339,348,,,,,,
1063,car,0.82,516,1328,320,1411,380,,,,,,
1063,car,0.49,554,1196,320,1240,340,,,,,,
1063,car,0.56,559,1442,325,1513,384,,,,,,
1063,car,0.48,583,1403,321,1444,375,,,,,,
1064,car,0.94,409,0,222,864,803,0.0,655.0,75.0,725.0,,0.49
1064,car,0.64,462,1303,319,1338,348,,,,,,
1064,car,0.83,516,1327,320,1409,380,,,,,,
1064,car,0.5,554,1196,319,1239,340,,,,,,
1064,car,0.55,559,1442,325,1513,383,,,,,,
1064,car,0.55,583,1401,321,1447,372,,,,,,
1065,car,0.94,409,0,216,840,855,,,,,,
1065,car,0.67,462,1303,319,1337,348,,,,,,
1065,car,0.84,516,1327,320,1407,379,,,,,,
1065,car,0.49,554,1196,319,1239,341,,,,,,
1065,car,0.55,559,1444,325,1513,383,,,,,,
1065,car,0.52,583,1401,321,1445,374,,,,,,
1066,car,0.94,409,0,209,815,908,,,,,,
1066,car,0.67,462,1303,319,1337,347,,,,,,
1066,car,0.84,516,1327,320,1405,379,,,,,,
1066,car,0.49,554,1196,319,1239,341,,,,,,
1066,car,0.56,559,1444,325,1513,383,,,,,,
1066,car,0.51,583,1400,322,1447,370,,,,,,
1067,car,0.95,409,0,199,787,972,,,,,,
1067,car,0.67,462,1303,319,1336,347,,,,,,
1067,car,0.83,516,1327,320,1403,379,,,,,,
1067,car,0.5,554,1196,319,1239,341,,,,,,
1067,car,0.57,559,1445,325,1513,383,,,,,,
1067,car,0.56,583,1399,322,1448,367,,,,,,
1068,car,0.94,409,0,190,755,1031,,,,,,
1068,car,0.67,462,1303,319,1335,347,,,,,,
1068,car,0.83,516,1327,320,1401,379,,,,,,
1068,car,0.51,554,1195,320,1239,341,,,,,,
1068,car,0.55,559,1445,326,1513,383,,,,,,
1068,car,0.54,583,1398,322,1449,367,,,,,,
1069,car,0.93,409,0,182,717,1055,,,,,,
1069,car,0.65,462,1303,319,1336,347,,,,,,
1069,car,0.83,516,1326,320,1400,378,,,,,,
1069,car,0.5,554,1195,320,1238,341,,,,,,
1069,car,0.53,559,1433,324,1513,382,,,,,,
1069,car,0.52,583,1398,323,1448,366,,,,,,
1070,car,0.94,409,0,168,674,1016,,,,,,
1070,car,0.62,462,1303,319,1335,347,,,,,,
1070,car,0.83,516,1324,320,1399,378,,,,,,
1070,car,0.49,554,1195,320,1237,341,,,,,,
1070,car,0.55,559,1430,324,1513,383,,,,,,
1070,car,0.53,583,1397,323,1449,366,,,,,,
1071,car,0.93,409,0,154,626,985,,,,,,
1071,car,0.57,462,1303,319,1335,347,,,,,,
1071,car,0.83,516,1325,320,1398,377,,,,,,
1071,car,0.5,554,1194,320,1237,341,,,,,,
1071,car,0.55,559,1437,325,1513,383,,,,,,
1071,car,0.51,583,1396,323,1449,366,1396.0,342.0,1433.0,370.0,,0.42
1071,car,0.45,591,1274,319,1303,342,,,,,,
1072,car,0.94,409,0,138,569,973,,,,,,
1072,car,0.52,462,1303,319,1335,347,,,,,,
1072,car,0.81,516,1324,320,1397,376,,,,,,
1072,car,0.49,554,1194,320,1236,341,,,,,,
1072,car,0.54,559,1431,324,1513,384,,,,,,
1072,car,0.53,583,1395,323,1449,366,1395.0,342.0,1433.0,369.0,,0.47
1072,car,0.46,591,1274,319,1303,342,,,,,,
1073,car,0.95,409,0,133,502,954,,,,,,
1073,car,0.46,462,1303,319,1335,347,,,,,,
1073,car,0.8,516,1323,320,1394,375,,,,,,
1073,car,0.51,554,1194,320,1235,341,,,,,,
1073,car,0.54,559,1429,324,1513,384,,,,,,
1073,car,0.53,583,1394,323,1449,365,1394.0,342.0,1433.0,372.0,,0.41
1073,car,0.45,591,1275,319,1303,342,,,,,,
1074,car,0.94,409,0,139,421,978,,,,,,
1074,car,0.78,516,1322,320,1392,374,,,,,,
1074,car,0.5,554,1194,320,1235,341,,,,,,
1074,car,0.56,559,1435,324,1513,384,,,,,,
1074,car,0.54,583,1393,323,1449,365,,,,,,
1074,car,0.44,591,1275,319,1304,342,,,,,,
1075,car,0.8,409,0,167,320,1026,,,,,,
1075,car,0.78,516,1322,320,1391,374,,,,,,
1075,car,0.5,554,1193,320,1234,341,,,,,,
1075,car,0.56,559,1438,325,1513,383,,,,,,
1075,car,0.58,583,1393,323,1449,365,1393.0,343.0,1433.0,369.0,,0.45
1075,car,0.46,591,1275,319,1304,342,,,,,,
1076,car,0.77,409,0,336,196,1052,,,,,,
1076,car,0.78,516,1322,320,1391,374,,,,,,
1076,car,0.5,554,1193,320,1234,341,,,,,,
1076,car,0.55,559,1438,325,1513,383,,,,,,
1076,car,0.58,583,1392,323,1449,364,1392.0,344.0,1433.0,369.0,,0.57
1076,car,0.44,591,1276,319,1304,342,,,,,,
1077,car,0.79,516,1321,320,1390,374,,,,,,
1077,car,0.49,554,1193,320,1233,341,,,,,,
1077,car,0.52,559,1430,323,1513,382,,,,,,
1077,car,0.58,583,1392,323,1449,364,1392.0,344.0,1433.0,369.0,,0.55
1077,car,0.44,591,1275,319,1304,342,,,,,,
1078,car,0.79,516,1321,320,1390,374,,,,,,
1078,car,0.5,554,1193,320,1233,341,,,,,,
1078,car,0.5,559,1428,324,1513,383,,,,,,
1078,car,0.58,583,1392,323,1449,364,1392.0,345.0,1433.0,368.0,,0.61
1078,car,0.43,591,1276,319,1304,342,,,,,,
1079,car,0.79,516,1320,319,1389,374,,,,,,
1079,car,0.52,554,1193,320,1233,341,,,,,,
1079,car,0.46,559,1426,323,1513,382,,,,,,
1079,car,0.59,583,1392,323,1449,364,1392.0,345.0,1433.0,369.0,,0.56
1079,car,0.45,591,1276,318,1304,342,,,,,,
1080,car,0.79,516,1319,319,1388,373,,,,,,
1080,car,0.53,554,1193,320,1233,341,,,,,,
1080,car,0.48,559,1426,323,1513,382,,,,,,
1080,car,0.56,583,1392,323,1449,364,1392.0,345.0,1433.0,368.0,,0.54
1080,car,0.44,591,1276,318,1304,342,,,,,,
1081,car,0.8,516,1319,319,1387,373,,,,,,
1081,car,0.54,554,1192,320,1229,341,,,,,,
1081,car,0.54,559,1434,325,1513,383,,,,,,
1081,car,0.56,583,1392,323,1449,364,1392.0,344.0,1433.0,368.0,,0.58
1081,car,0.42,591,1277,318,1304,342,,,,,,
1082,car,0.8,516,1315,318,1386,373,,,,,,
1082,car,0.55,554,1191,320,1228,341,,,,,,
1082,car,0.51,559,1440,326,1513,383,,,,,,
1082,car,0.55,583,1392,323,1448,363,1392.0,344.0,1433.0,368.0,,0.49
1082,car,0.44,591,1277,318,1304,341,,,,,,
1083,car,0.79,516,1313,318,1384,372,,,,,,
1083,car,0.54,554,1191,320,1228,341,,,,,,
1083,car,0.48,559,1443,326,1513,383,,,,,,
1083,car,0.56,583,1392,323,1448,363,1392.0,344.0,1433.0,368.0,,0.45
1083,car,0.42,591,1277,318,1304,341,,,,,,
1083,car,0.44,603,1426,322,1478,381,,,,,,
1084,car,0.78,516,1313,317,1383,372,,,,,,
1084,car,0.55,554,1190,320,1230,341,,,,,,
1084,car,0.5,559,1442,326,1513,383,,,,,,
1084,car,0.57,583,1393,323,1448,363,1393.0,344.0,1433.0,368.0,,0.57
1084,car,0.4,591,1277,318,1304,341,,,,,,
1084,car,0.47,603,1426,322,1478,381,,,,,,
1085,car,0.77,516,1314,317,1381,372,,,,,,
1085,car,0.54,554,1190,320,1230,341,,,,,,
1085,car,0.45,559,1442,326,1513,384,,,,,,
1085,car,0.56,583,1393,323,1447,363,1393.0,344.0,1433.0,368.0,,0.54
1085,car,0.4,591,1277,318,1304,342,,,,,,
1085,car,0.48,603,1426,323,1478,382,,,,,,
1086,car,0.77,516,1314,317,1380,371,,,,,,
1086,car,0.54,554,1190,320,1228,341,,,,,,
1086,car,0.54,559,1437,325,1514,384,,,,,,
1086,car,0.56,583,1392,323,1447,363,1392.0,344.0,1433.0,368.0,,0.46
1086,car,0.41,591,1277,318,1304,342,,,,,,
1086,car,0.49,603,1425,321,1474,381,,,,,,
1087,car,0.78,516,1313,317,1379,371,,,,,,
1087,car,0.56,554,1190,320,1228,341,,,,,,
1087,car,0.59,559,1434,324,1514,384,,,,,,
1087,car,0.57,583,1392,323,1447,363,1392.0,344.0,1433.0,367.0,,0.51
1087,car,0.41,591,1277,318,1305,342,,,,,,
1088,car,0.79,516,1312,317,1378,371,,,,,,
1088,car,0.56,554,1190,320,1228,341,,,,,,
1088,car,0.6,559,1430,324,1514,384,,,,,,
1088,car,0.56,583,1392,323,1447,363,1392.0,344.0,1433.0,368.0,,0.51
1089,car,0.8,516,1311,317,1377,371,,,,,,
1089,car,0.56,554,1189,320,1229,341,,,,,,
1089,car,0.61,559,1428,324,1514,384,,,,,,
1089,car,0.57,583,1392,323,1447,363,1392.0,344.0,1433.0,367.0,,0.51
1089,car,0.47,610,1370,324,1399,355,,,,,,
1090,car,0.81,516,1309,317,1376,370,,,,,,
1090,car,0.56,554,1189,320,1230,341,,,,,,
1090,car,0.66,559,1427,323,1514,384,,,,,,
1090,car,0.57,583,1391,323,1447,363,1391.0,344.0,1433.0,367.0,,0.5
1090,car,0.51,610,1369,324,1399,355,,,,,,
1091,car,0.79,516,1308,317,1375,370,,,,,,
1091,car,0.56,554,1189,320,1229,341,,,,,,
1091,car,0.7,559,1427,324,1514,384,,,,,,
1091,car,0.57,583,1391,323,1447,363,1391.0,344.0,1433.0,367.0,,0.46
1091,car,0.49,610,1369,324,1399,355,,,,,,
1092,car,0.77,516,1308,317,1373,369,,,,,,
1092,car,0.56,554,1189,320,1228,341,,,,,,
1092,car,0.71,559,1426,323,1514,384,,,,,,
1092,car,0.56,583,1391,323,1447,363,1391.0,344.0,1433.0,367.0,,0.49
1092,car,0.55,610,1369,324,1400,356,,,,,,
1092,car,0.41,591,1278,319,1305,344,,,,,,
1093,car,0.75,516,1307,317,1372,369,,,,,,
1093,car,0.55,554,1189,320,1229,340,,,,,,
1093,car,0.69,559,1426,324,1513,384,,,,,,
1093,car,0.56,583,1390,323,1447,363,,,,,,
1093,car,0.56,610,1368,324,1400,357,,,,,,
1094,car,0.72,516,1307,317,1371,368,,,,,,
1094,car,0.55,554,1188,320,1229,341,,,,,,
1094,car,0.71,559,1425,324,1513,384,,,,,,
1094,car,0.55,583,1391,323,1447,363,,,,,,
1094,car,0.55,610,1368,324,1400,357,,,,,,
1095,car,0.7,516,1307,317,1369,368,,,,,,
1095,car,0.52,554,1188,320,1228,341,,,,,,
1095,car,0.73,559,1425,324,1513,384,,,,,,
1095,car,0.56,583,1390,323,1448,363,,,,,,
1095,car,0.55,610,1367,324,1400,357,,,,,,
1096,car,0.7,516,1307,317,1368,367,,,,,,
1096,car,0.53,554,1187,320,1229,341,,,,,,
1096,car,0.73,559,1425,324,1513,384,,,,,,
1096,car,0.56,583,1390,323,1448,363,,,,,,
1096,car,0.55,610,1366,324,1400,357,,,,,,
1097,car,0.71,516,1306,317,1367,366,,,,,,
1097,car,0.53,554,1187,320,1229,341,,,,,,
1097,car,0.73,559,1425,324,1513,384,,,,,,
1097,car,0.57,583,1390,323,1448,363,,,,,,
1097,car,0.55,610,1365,324,1400,357,,,,,,
1098,car,0.72,516,1306,317,1367,366,,,,,,
1098,car,0.55,554,1187,319,1230,341,,,,,,
1098,car,0.72,559,1425,323,1513,383,,,,,,
1098,car,0.58,583,1390,323,1448,363,,,,,,
1098,car,0.54,610,1365,325,1399,356,,,,,,
1099,car,0.72,516,1306,317,1367,366,,,,,,
1099,car,0.56,554,1187,319,1229,341,,,,,,
1099,car,0.73,559,1426,323,1513,383,,,,,,
1099,car,0.59,583,1391,323,1448,363,,,,,,
1099,car,0.54,610,1364,325,1399,356,,,,,,
1100,car,0.74,516,1305,316,1366,366,,,,,,
1100,car,0.55,554,1187,319,1228,341,,,,,,
1100,car,0.72,559,1426,323,1513,383,,,,,,
1100,car,0.59,583,1391,323,1448,363,,,,,,
1100,car,0.55,610,1364,325,1399,356,,,,,,
1101,car,0.73,516,1305,316,1366,365,,,,,,
1101,car,0.57,554,1187,319,1228,341,,,,,,
1101,car,0.72,559,1426,323,1513,383,,,,,,
1101,car,0.59,583,1391,323,1447,363,,,,,,
1101,car,0.57,610,1364,325,1399,356,,,,,,
1102,car,0.74,516,1304,316,1365,365,,,,,,
1102,car,0.6,554,1187,319,1228,341,,,,,,
1102,car,0.71,559,1426,323,1513,383,,,,,,
1102,car,0.59,583,1391,323,1447,363,1391.0,344.0,1433.0,368.0,,0.44
1102,car,0.57,610,1363,325,1399,356,,,,,,
1103,car,0.76,516,1304,316,1364,365,,,,,,
1103,car,0.59,554,1187,318,1228,341,,,,,,
1103,car,0.72,559,1426,323,1513,383,,,,,,
1103,car,0.59,583,1390,323,1447,363,,,,,,
1103,car,0.56,610,1363,325,1400,356,,,,,,
1104,car,0.76,516,1304,316,1364,364,,,,,,
1104,car,0.59,554,1186,319,1228,341,,,,,,
1104,car,0.72,559,1426,323,1513,383,,,,,,
1104,car,0.59,583,1390,323,1447,363,,,,,,
1104,car,0.55,610,1362,325,1400,355,,,,,,
1105,car,0.77,516,1304,317,1363,364,,,,,,
1105,car,0.59,554,1186,319,1230,341,,,,,,
1105,car,0.67,559,1426,323,1512,383,,,,,,
1105,car,0.58,583,1391,323,1446,363,1391.0,344.0,1432.0,368.0,,0.51
1105,car,0.59,610,1359,324,1397,354,,,,,,
1106,car,0.77,516,1304,316,1361,363,,,,,,
1106,car,0.59,554,1186,319,1231,341,,,,,,
1106,car,0.68,559,1426,323,1512,383,,,,,,
1106,car,0.58,583,1391,323,1446,363,1391.0,343.0,1432.0,368.0,,0.43
1106,car,0.6,610,1358,324,1398,355,,,,,,
1107,car,0.78,516,1304,316,1361,363,,,,,,
